IdCompeticao,NomeCompeticao,IdUser,NumaMaxEqEscolas,IdModoCompeticao,DataInscFinal,DiaHoraCompeticao,MaxTentJogo,TempoTotalJogo,NumTotNiveis,VidasPorNivel,NumEltosEquipa,Calculadora,VisualizarProva,InicioPreInscricao,FimPreInscricao,InicioInscricaoEquipas,FimInscricaoEquipas,Estilo,URL,TreinoVisivel,FimCompeticao,RefIdCicloEnsino,DataCriacao,plataforma,idCompeticaoEvento,IconName
1064,"mat12 12º ano 2013                                          ",185707,15,2,NULL,2013-04-24 08:00:00.000,1,20,20,2,2,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2012-09-11 14:40:46.567,2,NULL,NULL
1065,"DIZ3 EM REDE 2013                                           ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,15,2,2,0,NULL,2012-10-01 10:00:00.000,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,MM,NULL,0,NULL,1,2012-09-11 14:54:57.473,2,NULL,NULL
1066,"DIZ+ EM REDE 2013                                           ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,15,2,2,0,NULL,2012-10-01 10:00:00.000,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,MM,NULL,0,NULL,2,2012-09-11 14:56:22.397,2,NULL,NULL
1067,"língua EM REDE 2013                                         ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,10,2,2,0,NULL,2012-10-01 10:00:00.000,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,POR,NULL,0,NULL,3,2012-09-11 14:58:25.160,2,NULL,NULL
1068,"DAR@língua 7º ano - língua EM REDE 2013                     ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,10,2,2,0,NULL,NULL,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,POR,NULL,0,NULL,3,2012-09-11 14:59:36.240,2,NULL,NULL
1069,"DAR@língua 8º ano - língua EM REDE 2013                     ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,10,2,2,0,NULL,NULL,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,POR,NULL,0,NULL,3,2012-09-11 15:00:48.067,2,NULL,NULL
1070,"DAR@língua 9º ano - língua EM REDE 2013                     ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,10,2,2,0,NULL,NULL,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,POR,NULL,0,NULL,3,2012-09-11 15:01:53.440,2,NULL,NULL
1071,"fisQ - REDE 2013                                            ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,30,10,2,2,1,NULL,2012-10-01 10:00:00.000,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,fisQ,NULL,0,NULL,3,2012-09-11 15:12:50.020,2,NULL,NULL
1072,"geo@NET - REDE 2013                                         ",185707,999,2,2013-03-01 23:59:59.000,2013-04-04 08:00:00.000,1,20,15,2,2,0,NULL,2012-10-01 10:00:00.000,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,GEO,NULL,0,NULL,3,2012-09-11 15:14:20.583,2,NULL,NULL
1073,"REDEmat 2013                                                ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,20,2,2,0,NULL,2012-10-01 10:00:00.000,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,RM,NULL,0,NULL,3,2012-09-11 15:17:10.880,2,NULL,NULL
1074,"EQUAmat 7º ano - REDEmat 2013                               ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,20,2,2,1,NULL,NULL,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,EM,NULL,0,NULL,3,2012-09-11 15:18:35.880,2,NULL,NULL
1075,"EQUAmat 8º ano - REDEmat 2013                               ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,20,2,2,1,NULL,NULL,NULL,2012-10-01 08:00:00.000,2013-03-06 23:59:00.000,EM,NULL,0,NULL,3,2012-09-11 15:19:49.287,2,NULL,NULL
1076,"EQUAmat 9º ano - REDEmat 2013                               ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,20,2,2,1,NULL,NULL,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,EM,NULL,0,NULL,3,2012-09-11 15:21:01.503,2,NULL,NULL
1077,"mat12 10º ano - REDEmat 2013                                ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,20,2,2,1,NULL,NULL,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,MXII,NULL,0,NULL,4,2012-09-11 15:29:30.817,2,NULL,NULL
1078,"mat12 11ºano - REDEmat 2013                                 ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,20,2,2,1,NULL,NULL,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,MXII,NULL,0,NULL,4,2012-09-11 15:32:45.973,2,NULL,NULL
1079,"mat12 12ºano - REDEmat 2013                                 ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,20,2,2,1,NULL,NULL,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,MXII,NULL,0,NULL,4,2012-09-11 15:33:48.147,2,NULL,NULL
1080,"GVIDA - REDE 2013                                           ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,30,20,2,2,0,NULL,2012-10-01 10:00:00.000,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,GV,NULL,0,NULL,4,2012-09-11 15:37:33.410,2,NULL,NULL
1081,"bio12 - REDE 2013                                           ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,20,10,2,2,0,NULL,2012-10-01 10:00:00.000,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,BIO12,NULL,0,NULL,4,2012-09-11 15:39:20.003,2,NULL,NULL
1082,"FQuest - REDE 2013                                          ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,30,10,2,2,1,NULL,2012-10-01 10:00:00.000,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,FQu,NULL,0,NULL,4,2012-09-11 15:41:21.177,2,NULL,NULL
1083,"fis12 EM REDE 2013                                          ",185707,999,2,2013-03-01 23:59:59.000,2013-03-06 08:00:00.000,1,30,10,2,2,1,NULL,2012-10-01 10:00:00.000,NULL,2012-10-01 10:00:00.000,2013-03-06 23:59:00.000,FIS12,NULL,0,NULL,4,2012-09-11 15:42:26.223,2,NULL,NULL
1086,"DIZ+ Matemática - Treinos provisórios                       ",185707,999,3,NULL,2012-10-12 17:23:31.470,2,10,5,2,2,1,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2012-10-12 17:23:31.470,2,NULL,NULL
1087,"DIZ+ Ciências da Natureza - Treinos provisórios             ",185707,999,3,NULL,2012-10-12 17:34:49.517,2,10,5,2,2,0,NULL,NULL,NULL,NULL,NULL,nw,NULL,0,NULL,2,2012-10-12 17:34:49.517,2,NULL,NULL
1088,"DIZ+ Português - Treinos provisórios                        ",185707,999,3,NULL,2012-10-12 17:37:51.720,2,10,5,2,2,0,NULL,NULL,NULL,NULL,NULL,POR+,NULL,0,NULL,2,2012-10-12 17:37:51.720,2,NULL,NULL
1089,"fisQ Química - Treinos provisórios                          ",185707,999,3,NULL,2012-10-12 17:51:03.487,2,20,5,2,2,1,NULL,NULL,NULL,NULL,NULL,fisQ,NULL,0,NULL,3,2012-10-12 17:51:03.487,2,NULL,NULL
1090,"fisQ Física - Treinos provisórios                           ",185707,999,3,NULL,2012-10-12 17:54:27.157,2,20,5,2,2,1,NULL,NULL,NULL,NULL,NULL,fisQ,NULL,0,NULL,3,2012-10-12 17:54:27.157,2,NULL,NULL
1091,"FQuest Física - Treinos provisórios                         ",185707,999,3,NULL,2012-10-12 18:00:05.797,2,30,10,2,2,1,NULL,NULL,NULL,NULL,NULL,FQu,NULL,0,NULL,4,2012-10-12 18:00:05.797,2,NULL,NULL
1092,"FQuest Física - Treinos provisórios (1-5)                   ",185707,999,3,NULL,2012-10-12 18:10:59.470,2,20,5,2,2,1,NULL,NULL,NULL,NULL,NULL,FQu,NULL,0,NULL,4,2012-10-12 18:10:59.470,2,NULL,NULL
1093,"FQuest Física - Treinos provisórios (6-10)                  ",185707,999,3,NULL,2012-10-12 18:16:48.737,2,20,5,2,2,1,NULL,NULL,NULL,NULL,NULL,FQu,NULL,0,NULL,4,2012-10-12 18:16:48.737,2,NULL,NULL
1094,"GVIDA Biologia - Treinos provisórios                        ",185707,999,3,NULL,2012-10-16 09:51:42.653,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,GV,NULL,0,NULL,4,2012-10-16 09:51:42.653,2,NULL,NULL
1095,"FQuest Química - Treinos provisórios                        ",185707,999,3,NULL,2013-01-07 10:00:00.000,2,30,5,2,2,1,NULL,NULL,NULL,NULL,NULL,FQu,NULL,0,NULL,4,2012-12-27 10:08:10.017,2,NULL,NULL
1096,"GVIDA Geologia - Treinos provisórios                        ",185707,999,3,NULL,2013-01-21 10:00:00.000,2,30,10,2,2,0,NULL,NULL,NULL,NULL,NULL,GV,NULL,0,NULL,4,2013-01-15 17:04:22.983,2,NULL,NULL
1097,"nota+ Treinos provisórios 2013                              ",185707,999,3,NULL,2013-02-06 11:27:50.143,1,15,6,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,1,2013-02-06 11:27:50.143,2,NULL,NULL
1098,"FQuest Química - Treinos provisórios 2013                   ",185707,999,3,NULL,2013-02-07 18:10:50.673,1,30,10,2,2,1,NULL,NULL,NULL,NULL,NULL,FQu,NULL,0,NULL,4,2013-02-07 18:10:50.673,2,NULL,NULL
1099,"Física 12ª classe - treino 1º trimestre                     ",557291,999,3,NULL,2013-05-30 10:00:00.000,2,20,6,2,1,0,NULL,NULL,NULL,NULL,NULL,FIS12,NULL,0,NULL,4,2013-05-30 14:17:02.740,2,NULL,NULL
1100,"Física 12ª classe - prova 1º trimestre                      ",557291,999,2,NULL,2013-05-30 10:00:00.000,1,20,6,1,1,0,NULL,NULL,NULL,NULL,NULL,FIS12,NULL,0,NULL,4,2013-05-30 14:18:27.143,2,NULL,NULL
1101,"DIZ3 treinos 2014                                           ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,15,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,1,2013-09-26 14:47:22.200,2,NULL,NULL
1102,"NOTA+ treinos 2014                                          ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,1,2013-09-26 14:49:41.323,2,NULL,NULL
1103,"DIZ+ treinos 2014                                           ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,15,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,2,2013-09-26 14:52:07.200,2,NULL,NULL
1104,"EQUAmat 7º ano - treinos 2014                               ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,20,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2013-09-26 15:04:13.387,2,NULL,NULL
1105,"EQUAmat 7º ano - treinos 2014 (1-10)                        ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2013-09-26 15:05:45.107,2,NULL,NULL
1106,"EQUAmat 7º ano - treinos 2014 (11-20)                       ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2013-09-26 15:07:18.683,2,NULL,NULL
1107,"EQUAmat 8º ano - treinos 2014                               ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,20,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2013-09-26 15:09:43.853,2,NULL,NULL
1108,"EQUAmat 8º ano - treinos 2014 (1-10)                        ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2013-09-26 15:10:58.497,2,NULL,NULL
1109,"EQUAmat 8º ano - treinos 2014 (11-20)                       ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2013-09-26 15:12:16.480,2,NULL,NULL
1110,"EQUAmat 9º ano - treinos 2014                               ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,20,2,1,1,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2013-09-26 15:13:14.997,2,NULL,NULL
1111,"EQUAmat 9º ano - treinos 2014 (1-10)                        ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2013-09-26 15:14:29.933,2,NULL,NULL
1112,"EQUAmat 9º ano - treinos 2014 (11-20)                       ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2013-09-26 15:15:41.747,2,NULL,NULL
1113,"geo@NET - treinos 2014                                      ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,15,2,2,0,NULL,NULL,NULL,NULL,NULL,GEO,NULL,0,NULL,3,2013-09-26 15:16:50.260,2,NULL,NULL
1114,"fisQ - treinos 2014                                         ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,30,10,2,2,0,NULL,NULL,NULL,NULL,NULL,fisQ,NULL,0,NULL,3,2013-09-26 15:19:00.433,2,NULL,NULL
1115,"FQuest - treinos 2014                                       ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,30,10,2,2,1,NULL,NULL,NULL,NULL,NULL,FQu,NULL,0,NULL,4,2013-09-26 15:20:16.137,2,NULL,NULL
1116,"GVIDA - treinos 2014                                        ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,30,20,2,2,0,NULL,NULL,NULL,NULL,NULL,GV,NULL,0,NULL,4,2013-09-26 15:22:02.620,2,NULL,NULL
1117,"bio12 - treinos 2014                                        ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,BIO12,NULL,0,NULL,4,2013-09-26 15:23:15.887,2,NULL,NULL
1118,"fis12 - treinos 2014                                        ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,30,10,2,2,1,NULL,NULL,NULL,NULL,NULL,FIS12,NULL,0,NULL,4,2013-09-26 15:24:24.417,2,NULL,NULL
1119,"mat12 10º ano - treinos 2014                                ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,20,2,2,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2013-09-26 15:26:04.400,2,NULL,NULL
1120,"mat12 10º ano - treinos 2014 (1-10)                         ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2013-09-26 15:27:29.497,2,NULL,NULL
1121,"mat12 10º ano - treinos 2014 (11-20)                        ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2013-09-26 15:28:34.777,2,NULL,NULL
1122,"mat12 11º ano - treinos 2014                                ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,20,2,2,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2013-09-26 15:30:01.853,2,NULL,NULL
1123,"mat12 11º ano - treinos 2014 (1-10)                         ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2013-09-26 15:32:34.043,2,NULL,NULL
1124,"mat12 11º ano - treinos 2014 (11-20)                        ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2013-09-26 15:34:38.400,2,NULL,NULL
1125,"mat12 12º ano - treinos 2014                                ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,20,2,2,1,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2013-09-26 15:36:41.603,2,NULL,NULL
1126,"mat12 12º ano - treinos 2014 (1-10)                         ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2013-09-26 15:38:06.323,2,NULL,NULL
1127,"mat12 12º ano - treinos 2014 (11-20)                        ",185707,999,3,NULL,2014-01-06 10:00:00.000,2,20,10,2,2,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2013-09-26 15:39:13.433,2,NULL,NULL
1128,"DIZ3 EM REDE 2014                                           ",185707,999,2,2014-03-07 23:59:00.000,2014-03-12 08:00:00.000,1,20,15,2,2,0,NULL,2013-09-30 10:00:00.000,2014-03-07 23:59:00.000,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,EM,NULL,0,NULL,1,2013-09-26 15:44:26.137,2,NULL,NULL
1129,"NOTA+ EM REDE 2014                                          ",185707,999,2,2014-03-07 23:59:00.000,2014-03-12 08:00:00.000,1,20,10,2,2,0,NULL,2013-09-30 10:00:00.000,2014-03-07 23:59:00.000,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,EM,NULL,0,NULL,1,2013-09-26 15:48:59.323,2,NULL,NULL
1130,"DIZ+ EM REDE 2014                                           ",185707,999,2,2014-03-07 23:59:00.000,2014-03-12 08:00:00.000,1,20,15,2,2,0,NULL,2013-09-30 10:00:00.000,2014-03-07 23:59:00.000,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,EM,NULL,0,NULL,2,2013-09-26 16:00:53.450,2,NULL,NULL
1131,"geo@NET EM REDE 2014                                        ",185707,999,2,2014-03-07 23:59:00.000,2014-03-12 08:00:00.000,1,20,15,2,2,0,NULL,2013-09-30 10:00:00.000,2014-03-07 23:59:00.000,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,GEO,NULL,0,NULL,3,2013-09-26 16:02:55.027,2,NULL,NULL
1132,"fisQ EM REDE 2014                                           ",185707,999,2,2014-03-07 23:59:00.000,2014-03-12 08:00:00.000,1,30,10,2,2,0,NULL,2013-09-30 10:00:00.000,2014-03-07 23:59:00.000,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,fisQ,NULL,0,NULL,3,2013-09-26 16:04:27.870,2,NULL,NULL
1133,"FQuest EM REDE 2014                                         ",185707,999,2,2014-03-07 23:59:00.000,2014-03-12 08:00:00.000,1,30,10,2,2,0,NULL,2013-09-30 10:00:00.000,2014-03-07 23:59:00.000,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,FQu,NULL,0,NULL,4,2013-09-26 16:06:22.293,2,NULL,NULL
1134,"GVIDA EM REDE 2014                                          ",185707,999,2,2014-03-07 23:59:00.000,2014-03-12 08:00:00.000,1,30,20,2,2,0,NULL,2013-09-30 10:00:00.000,2014-03-07 23:59:00.000,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,GV,NULL,0,NULL,4,2013-09-26 16:08:15.120,2,NULL,NULL
1135,"bio12 EM REDE 2014                                          ",185707,999,2,2014-03-07 23:59:00.000,2014-03-12 08:00:00.000,1,20,10,2,2,0,NULL,2013-09-30 10:00:00.000,2014-03-07 23:59:00.000,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,BIO12,NULL,0,NULL,4,2013-09-26 16:10:01.277,2,NULL,NULL
1136,"fis12 EM REDE 2014                                          ",185707,999,2,2014-03-07 23:59:00.000,2014-03-12 08:00:00.000,1,30,10,2,2,0,NULL,2013-09-30 10:00:00.000,2014-03-07 23:59:00.000,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,FIS12,NULL,0,NULL,4,2013-09-26 16:11:35.137,2,NULL,NULL
1137,"REDEmat 2014                                                ",185707,999,2,2014-03-07 23:59:00.000,2014-03-13 08:00:00.000,1,20,20,2,2,0,NULL,2013-09-30 10:00:00.000,2014-03-07 23:59:00.000,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,RM,NULL,0,NULL,4,2013-09-26 16:12:54.603,2,NULL,NULL
1138,"mat12 10º ano - REDEmat 2014                                ",185707,999,2,2014-03-07 23:59:00.000,2014-03-13 08:00:00.000,1,20,20,2,2,0,NULL,NULL,NULL,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,MXII,NULL,0,NULL,4,2013-09-26 16:14:34.573,2,NULL,NULL
1139,"mat12 11º ano - REDEmat 2014                                ",185707,999,2,2014-03-07 23:59:00.000,2014-03-13 08:00:00.000,1,20,20,2,2,0,NULL,NULL,NULL,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,MXII,NULL,0,NULL,4,2013-09-26 16:17:45.963,2,NULL,NULL
1140,"mat12 12º ano - REDEmat 2014                                ",185707,999,2,2014-03-07 23:59:00.000,2014-03-13 08:00:00.000,1,20,20,2,2,0,NULL,NULL,NULL,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,MXII,NULL,0,NULL,4,2013-09-26 16:21:03.027,2,NULL,NULL
1141,"EQUAmat 7º ano - REDEmat 2014                               ",185707,999,2,2014-03-07 23:59:00.000,2014-03-13 08:00:00.000,1,20,20,2,2,0,NULL,NULL,NULL,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,EM,NULL,0,NULL,3,2013-09-26 16:24:16.823,2,NULL,NULL
1142,"EQUAmat 8º ano - REDEmat 2014                               ",185707,999,2,2014-03-07 23:59:00.000,2014-03-13 08:00:00.000,1,20,20,2,2,0,NULL,NULL,NULL,2013-09-30 10:00:00.000,2014-03-12 16:59:00.000,EM,NULL,0,NULL,3,2013-09-26 16:38:27.980,2,NULL,NULL
1143,"EQUAmat 9º ano - REDEmat 2014                               ",185707,999,2,2014-03-07 23:59:00.000,2014-03-13 08:00:00.000,1,20,20,2,2,0,NULL,NULL,NULL,2013-10-01 10:00:00.000,2014-03-12 16:59:00.000,EM,NULL,0,NULL,3,2013-09-26 16:41:05.230,2,NULL,NULL
1144,"FQuest 2014                                                 ",185707,15,2,NULL,2014-04-28 08:30:00.000,1,30,10,2,2,0,NULL,2013-10-01 10:00:00.000,2014-04-16 23:59:00.000,2013-10-01 10:00:00.000,2014-04-28 23:59:00.000,FQu,NULL,0,NULL,4,2013-09-26 16:44:52.370,2,NULL,NULL
1145,"GVIDA 2014                                                  ",185707,15,2,NULL,2014-04-28 08:30:00.000,1,30,20,2,2,0,NULL,2013-10-01 10:00:00.000,2014-04-16 23:59:00.000,2013-10-01 10:00:00.000,2014-04-28 23:59:00.000,GV,NULL,0,NULL,4,2013-09-26 16:46:25.793,2,NULL,NULL
1146,"bio12 2014                                                  ",185707,15,2,NULL,2014-04-28 08:30:00.000,1,20,10,2,2,0,NULL,2013-10-01 10:00:00.000,2014-04-16 23:59:00.000,2013-10-01 10:00:00.000,2014-04-28 23:59:00.000,BIO12,NULL,0,NULL,4,2013-09-26 16:47:45.700,2,NULL,NULL
1147,"fis12 2014                                                  ",185707,15,2,NULL,2014-04-28 08:30:00.000,1,30,10,2,2,0,NULL,2013-10-01 10:00:00.000,2014-04-16 23:59:00.000,2013-10-01 10:00:00.000,2014-04-28 23:59:00.000,FIS12,NULL,0,NULL,4,2013-09-26 16:49:12.417,2,NULL,NULL
1148,"mat12 2014 ++                                               ",185707,15,2,NULL,2014-04-28 08:30:00.000,1,20,20,2,2,0,NULL,2013-10-01 10:00:00.000,2014-04-16 23:59:00.000,2013-10-01 10:00:00.000,2014-04-28 23:59:00.000,MXII,NULL,0,NULL,4,2013-09-26 16:50:27.700,2,NULL,NULL
1149,"mat12 10º ano 2014                                          ",185707,15,2,NULL,2014-04-28 08:30:00.000,1,20,20,2,2,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2013-09-26 16:51:41.057,2,NULL,NULL
1150,"mat12 11º ano 2014                                          ",185707,15,2,NULL,2014-04-28 08:30:00.000,1,20,20,2,2,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2013-09-26 16:52:51.557,2,NULL,NULL
1151,"mat12 12º ano 2014                                          ",185707,15,2,NULL,2014-04-28 08:30:00.000,1,20,20,2,2,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2013-09-26 16:55:00.433,2,NULL,NULL
1152,"EQUAmat 2014 ++                                             ",185707,15,2,NULL,2014-04-29 08:30:00.000,1,20,20,2,2,0,NULL,2013-10-01 10:00:00.000,2014-04-16 23:59:00.000,2013-10-01 10:00:00.000,2014-04-29 23:59:00.000,EM,NULL,0,NULL,3,2013-09-26 16:57:59.260,2,NULL,NULL
1153,"EQUAmat 7º ano 2014                                         ",185707,15,2,NULL,2014-04-29 08:30:00.000,1,20,20,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2013-09-26 16:59:47.497,2,NULL,NULL
1154,"EQUAmat 8º ano 2014                                         ",185707,15,2,NULL,2014-04-29 08:30:00.000,1,20,20,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2013-09-26 17:01:35.213,2,NULL,NULL
1155,"EQUAmat 9º ano 2014                                         ",185707,15,2,NULL,2014-04-29 08:30:00.000,1,20,20,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2013-09-26 17:03:07.057,2,NULL,NULL
1156,"geo@NET 2014                                                ",185707,15,2,NULL,2014-04-29 08:30:00.000,1,20,15,2,2,0,NULL,2013-10-01 10:00:00.000,2014-04-16 23:59:00.000,2013-10-01 10:00:00.000,2014-04-29 23:59:00.000,GEO,NULL,0,NULL,3,2013-09-26 17:04:17.073,2,NULL,NULL
1157,"fisQ 2014                                                   ",185707,15,2,NULL,2014-04-29 08:30:00.000,1,30,10,2,2,0,NULL,2013-10-01 10:00:00.000,2014-04-16 23:59:00.000,2013-10-01 10:00:00.000,2014-04-29 23:59:00.000,fisQ,NULL,0,NULL,3,2013-09-26 17:05:32.903,2,NULL,NULL
